Date,Hour,Target
12/29/2020 ,20,54.94
12/29/2020 ,21,52.24
12/29/2020 ,22,47.21
12/29/2020 ,23,44.6
12/29/2020 ,24,39.53
12/30/2020 ,1,33.27
12/30/2020 ,2,33.12
12/30/2020 ,3,32.39
12/30/2020 ,4,32.13
12/30/2020 ,5,33.54
12/30/2020 ,6,40.86
12/30/2020 ,7,54.05
12/30/2020 ,8,51.05
12/30/2020 ,9,38.71
12/30/2020 ,10,33.66
12/30/2020 ,11,31.04
12/30/2020 ,12,28.71
12/30/2020 ,13,27.84
12/30/2020 ,14,27.91
12/30/2020 ,15,29.55
12/30/2020 ,16,35.76
12/30/2020 ,17,43.98
12/30/2020 ,18,60.32
12/30/2020 ,19,50.79
12/30/2020 ,20,49.81
12/30/2020 ,21,49.12
12/30/2020 ,22,43.87
12/30/2020 ,23,38.95
12/30/2020 ,24,37.24
12/31/2020 ,1,32.14
12/31/2020 ,2,31.73
12/31/2020 ,3,30.89
12/31/2020 ,4,30.85
12/31/2020 ,5,31.41
12/31/2020 ,6,36.73
12/31/2020 ,7,44.71
12/31/2020 ,8,42.39
12/31/2020 ,9,33.26
12/31/2020 ,10,27.66
12/31/2020 ,11,25.4
12/31/2020 ,12,22.05
12/31/2020 ,13,18.19
12/31/2020 ,14,17.93
12/31/2020 ,15,23.06
12/31/2020 ,16,31.17
12/31/2020 ,17,40
12/31/2020 ,18,58.44
12/31/2020 ,19,51.25
12/31/2020 ,20,49.13
12/31/2020 ,21,47.9
12/31/2020 ,22,42.99
12/31/2020 ,23,39.48
12/31/2020 ,24,38.39
01/01/2021 ,1,34.03
01/01/2021 ,2,32.26
01/01/2021 ,3,33.49
01/01/2021 ,4,32.79
01/01/2021 ,5,34.11
01/01/2021 ,6,36.87
01/01/2021 ,7,40.35
01/01/2021 ,8,38.25
01/01/2021 ,9,29.23
01/01/2021 ,10,22.11
01/01/2021 ,11,16.63
01/01/2021 ,12,14.52
01/01/2021 ,13,12.73
01/01/2021 ,14,12.13
01/01/2021 ,15,17.74
01/01/2021 ,16,29.82
01/01/2021 ,17,40.33
01/01/2021 ,18,56.73
01/01/2021 ,19,48.5
01/01/2021 ,20,46.23
01/01/2021 ,21,44.61
01/01/2021 ,22,41.64
01/01/2021 ,23,37.62
01/01/2021 ,24,35.42
01/02/2021 ,1,33.23
01/02/2021 ,2,31.74
01/02/2021 ,3,32.23
01/02/2021 ,4,31.99
01/02/2021 ,5,32.41
01/02/2021 ,6,35.09
01/02/2021 ,7,38.85
01/02/2021 ,8,34.95
01/02/2021 ,9,27.62
01/02/2021 ,10,21.1
01/02/2021 ,11,17.9
01/02/2021 ,12,15.41
01/02/2021 ,13,12.75
01/02/2021 ,14,13.61
01/02/2021 ,15,16.5
01/02/2021 ,16,29.19
01/02/2021 ,17,40.63
01/02/2021 ,18,53.56
01/02/2021 ,19,47.62
01/02/2021 ,20,44.25
01/02/2021 ,21,43.25
01/02/2021 ,22,40
01/02/2021 ,23,37.07
01/02/2021 ,24,34.45
01/03/2021 ,1,30.95
01/03/2021 ,2,31
01/03/2021 ,3,30.8
01/03/2021 ,4,30.75
01/03/2021 ,5,31.18
01/03/2021 ,6,33.72
01/03/2021 ,7,37.31
01/03/2021 ,8,33.64
01/03/2021 ,9,27.16
01/03/2021 ,10,21.17
01/03/2021 ,11,16.87
01/03/2021 ,12,15.59
01/03/2021 ,13,15.37
01/03/2021 ,14,14.62
01/03/2021 ,15,18.51
01/03/2021 ,16,30.91
01/03/2021 ,17,40.74
01/03/2021 ,18,59
01/03/2021 ,19,51.42
01/03/2021 ,20,45.6
01/03/2021 ,21,42.74
01/03/2021 ,22,38.88
01/03/2021 ,23,36.93
01/03/2021 ,24,33.84
01/04/2021 ,1,30.4
01/04/2021 ,2,30.14
01/04/2021 ,3,29.65
01/04/2021 ,4,29.77
01/04/2021 ,5,31.2
01/04/2021 ,6,36.81
01/04/2021 ,7,47.3
01/04/2021 ,8,53.29
01/04/2021 ,9,36.55
01/04/2021 ,10,30.92
01/04/2021 ,11,30.81
01/04/2021 ,12,29.17
01/04/2021 ,13,26.51
01/04/2021 ,14,25.85
01/04/2021 ,15,27.92
01/04/2021 ,16,32
01/04/2021 ,17,39.87
01/04/2021 ,18,60.53
01/04/2021 ,19,61.87
01/04/2021 ,20,48.85
01/04/2021 ,21,45.03
01/04/2021 ,22,38.76
01/04/2021 ,23,33.89
01/04/2021 ,24,32.05
01/05/2021 ,1,28.78
01/05/2021 ,2,27.88
01/05/2021 ,3,26.81
01/05/2021 ,4,27.04
01/05/2021 ,5,28.01
01/05/2021 ,6,31.68
01/05/2021 ,7,41.47
01/05/2021 ,8,51.01
01/05/2021 ,9,33.51
01/05/2021 ,10,28.34
01/05/2021 ,11,25.33
01/05/2021 ,12,24.27
01/05/2021 ,13,22.99
01/05/2021 ,14,23.4
01/05/2021 ,15,26.85
01/05/2021 ,16,38.69
01/05/2021 ,17,46.27
01/05/2021 ,18,65.91
01/05/2021 ,19,60.15
01/05/2021 ,20,51.86
01/05/2021 ,21,44.15
01/05/2021 ,22,38.64
01/05/2021 ,23,34.47
01/05/2021 ,24,32.84
01/06/2021 ,1,29.49
01/06/2021 ,2,28.84
01/06/2021 ,3,28.54
01/06/2021 ,4,28.92
01/06/2021 ,5,30.39
01/06/2021 ,6,35.77
01/06/2021 ,7,42.36
01/06/2021 ,8,50.26
01/06/2021 ,9,34.84
01/06/2021 ,10,30.38
01/06/2021 ,11,28.14
01/06/2021 ,12,26.44
01/06/2021 ,13,24.96
01/06/2021 ,14,25.08
01/06/2021 ,15,28.03
01/06/2021 ,16,33.12
01/06/2021 ,17,45.17
01/06/2021 ,18,59.9
01/06/2021 ,19,52.08
01/06/2021 ,20,46.39
01/06/2021 ,21,40.63
01/06/2021 ,22,37.87
01/06/2021 ,23,34.3
01/06/2021 ,24,32.16
01/07/2021 ,1,29.09
01/07/2021 ,2,28.52
01/07/2021 ,3,27.6
01/07/2021 ,4,28.2
01/07/2021 ,5,30.35
01/07/2021 ,6,35.7
01/07/2021 ,7,45.66
01/07/2021 ,8,47.11
01/07/2021 ,9,35.03
01/07/2021 ,10,31.28
01/07/2021 ,11,29.26
01/07/2021 ,12,27.27
01/07/2021 ,13,25.3
01/07/2021 ,14,25.69
01/07/2021 ,15,28.63
01/07/2021 ,16,32.53
01/07/2021 ,17,43.31
01/07/2021 ,18,58.32
01/07/2021 ,19,53.07
01/07/2021 ,20,46.74
01/07/2021 ,21,41.73
01/07/2021 ,22,38.31
01/07/2021 ,23,35.57
01/07/2021 ,24,32.7
01/08/2021 ,1,31.79
01/08/2021 ,2,30.66
01/08/2021 ,3,30.19
01/08/2021 ,4,30.42
01/08/2021 ,5,31.06
01/08/2021 ,6,36.67
01/08/2021 ,7,45.43
01/08/2021 ,8,46.09
01/08/2021 ,9,34.73
01/08/2021 ,10,30.95
01/08/2021 ,11,26.5
01/08/2021 ,12,24.23
01/08/2021 ,13,21.8
01/08/2021 ,14,20
01/08/2021 ,15,22.28
01/08/2021 ,16,28.3
01/08/2021 ,17,39.08
01/08/2021 ,18,47.87
01/08/2021 ,19,43.52
01/08/2021 ,20,39.5
01/08/2021 ,21,37.37
01/08/2021 ,22,35.86
01/08/2021 ,23,33
01/08/2021 ,24,31.76
01/09/2021 ,1,32.19
01/09/2021 ,2,31
01/09/2021 ,3,29.7
01/09/2021 ,4,29.83
01/09/2021 ,5,31.09
01/09/2021 ,6,35.55
01/09/2021 ,7,40.28
01/09/2021 ,8,38.91
01/09/2021 ,9,31.36
01/09/2021 ,10,28.08
01/09/2021 ,11,22.98
01/09/2021 ,12,19.77
01/09/2021 ,13,15.25
01/09/2021 ,14,14.24
01/09/2021 ,15,19.74
01/09/2021 ,16,28.93
01/09/2021 ,17,36.96
01/09/2021 ,18,53.87
01/09/2021 ,19,48.9
01/09/2021 ,20,42.62
01/09/2021 ,21,39.9
01/09/2021 ,22,38.22
01/09/2021 ,23,34.35
01/09/2021 ,24,33
01/10/2021 ,1,32.91
01/10/2021 ,2,31.63
01/10/2021 ,3,32.34
01/10/2021 ,4,31.72
01/10/2021 ,5,31.81
01/10/2021 ,6,34.69
01/10/2021 ,7,39.86
01/10/2021 ,8,36.01
01/10/2021 ,9,29.87
01/10/2021 ,10,25.56
01/10/2021 ,11,19.45
01/10/2021 ,12,16.17
01/10/2021 ,13,12.93
01/10/2021 ,14,11.26
01/10/2021 ,15,18.31
01/10/2021 ,16,27.21
01/10/2021 ,17,36.62
01/10/2021 ,18,51.18
01/10/2021 ,19,49.78
01/10/2021 ,20,42.23
01/10/2021 ,21,40.61
01/10/2021 ,22,38.13
01/10/2021 ,23,34.15
01/10/2021 ,24,32.49
01/11/2021 ,1,31.42
01/11/2021 ,2,30.52
01/11/2021 ,3,30.41
01/11/2021 ,4,30.21
01/11/2021 ,5,31.76
01/11/2021 ,6,37.89
01/11/2021 ,7,45.99
01/11/2021 ,8,45.78
01/11/2021 ,9,35.2
01/11/2021 ,10,31.11
01/11/2021 ,11,29.1
01/11/2021 ,12,27.29
01/11/2021 ,13,25.27
01/11/2021 ,14,23.91
01/11/2021 ,15,25.57
01/11/2021 ,16,31.49
01/11/2021 ,17,42.24
01/11/2021 ,18,57.58
01/11/2021 ,19,54.8
01/11/2021 ,20,55.47
01/11/2021 ,21,47.6
01/11/2021 ,22,44.58
01/11/2021 ,23,38.74
01/11/2021 ,24,33.6
01/12/2021 ,1,31.94
01/12/2021 ,2,31.23
01/12/2021 ,3,30.64
01/12/2021 ,4,30.66
01/12/2021 ,5,32.04
01/12/2021 ,6,36.51
01/12/2021 ,7,47.56
01/12/2021 ,8,49.75
01/12/2021 ,9,37.63
01/12/2021 ,10,31.29
01/12/2021 ,11,30.36
01/12/2021 ,12,27.71
01/12/2021 ,13,24.71
01/12/2021 ,14,25.01
01/12/2021 ,15,26.89
01/12/2021 ,16,32.71
01/12/2021 ,17,45.37
01/12/2021 ,18,62.9
01/12/2021 ,19,55.66
01/12/2021 ,20,50.68
01/12/2021 ,21,42.58
01/12/2021 ,22,39.14
01/12/2021 ,23,35.42
01/12/2021 ,24,33.94
01/13/2021 ,1,30.75
01/13/2021 ,2,29.94
01/13/2021 ,3,29.21
01/13/2021 ,4,29.26
01/13/2021 ,5,30.3
01/13/2021 ,6,35.8
01/13/2021 ,7,45.43
01/13/2021 ,8,47.67
01/13/2021 ,9,36.37
01/13/2021 ,10,29.29
01/13/2021 ,11,25.08
01/13/2021 ,12,23.79
01/13/2021 ,13,20.92
01/13/2021 ,14,21.06
01/13/2021 ,15,22.36
01/13/2021 ,16,29.28
01/13/2021 ,17,41.85
01/13/2021 ,18,57.86
01/13/2021 ,19,50.77
01/13/2021 ,20,42.44
01/13/2021 ,21,40.64
01/13/2021 ,22,40
01/13/2021 ,23,33.7
01/13/2021 ,24,32.49
01/14/2021 ,1,30.99
01/14/2021 ,2,31.22
01/14/2021 ,3,29.89
01/14/2021 ,4,30.02
01/14/2021 ,5,29.86
01/14/2021 ,6,35.24
01/14/2021 ,7,46.06
01/14/2021 ,8,47.32
01/14/2021 ,9,35.19
01/14/2021 ,10,29.76
01/14/2021 ,11,26.19
01/14/2021 ,12,24.06
01/14/2021 ,13,21.88
01/14/2021 ,14,23.48
01/14/2021 ,15,26.52
01/14/2021 ,16,34.46
01/14/2021 ,17,44.39
01/14/2021 ,18,58.52
01/14/2021 ,19,49.4
01/14/2021 ,20,45.15
01/14/2021 ,21,40.91
01/14/2021 ,22,38.49
01/14/2021 ,23,34.51
01/14/2021 ,24,31.67
01/15/2021 ,1,28.75
01/15/2021 ,2,28.94
01/15/2021 ,3,27.85
01/15/2021 ,4,28.54
01/15/2021 ,5,29.44
01/15/2021 ,6,32.98
01/15/2021 ,7,43.6
01/15/2021 ,8,41.81
01/15/2021 ,9,31.71
01/15/2021 ,10,26.46
01/15/2021 ,11,25.4
01/15/2021 ,12,25.01
01/15/2021 ,13,23.64
01/15/2021 ,14,24.04
01/15/2021 ,15,25.37
01/15/2021 ,16,32.81
01/15/2021 ,17,43.57
01/15/2021 ,18,50.33
01/15/2021 ,19,46.87
01/15/2021 ,20,41.14
01/15/2021 ,21,39.14
01/15/2021 ,22,36.5
01/15/2021 ,23,34.32
01/15/2021 ,24,30.53
01/16/2021 ,1,30.9
01/16/2021 ,2,30.37
01/16/2021 ,3,30.46
01/16/2021 ,4,30.4
01/16/2021 ,5,30.89
01/16/2021 ,6,33.39
01/16/2021 ,7,38.46
01/16/2021 ,8,36.65
01/16/2021 ,9,29.57
01/16/2021 ,10,25.74
01/16/2021 ,11,20.68
01/16/2021 ,12,18.48
01/16/2021 ,13,16.73
01/16/2021 ,14,16.38
01/16/2021 ,15,22.54
01/16/2021 ,16,31.22
01/16/2021 ,17,40.15
01/16/2021 ,18,47.98
01/16/2021 ,19,46.75
01/16/2021 ,20,43.1
01/16/2021 ,21,40.38
01/16/2021 ,22,38.41
01/16/2021 ,23,33.55
01/16/2021 ,24,33.35
01/17/2021 ,1,31.32
01/17/2021 ,2,30.61
01/17/2021 ,3,30.91
01/17/2021 ,4,31.12
01/17/2021 ,5,31.05
01/17/2021 ,6,33.12
01/17/2021 ,7,34.84
01/17/2021 ,8,32.29
01/17/2021 ,9,22.12
01/17/2021 ,10,13.94
01/17/2021 ,11,9.24
01/17/2021 ,12,7.68
01/17/2021 ,13,6.4
01/17/2021 ,14,7.3
01/17/2021 ,15,14.91
01/17/2021 ,16,25.99
01/17/2021 ,17,40.48
01/17/2021 ,18,50.51
01/17/2021 ,19,49.08
01/17/2021 ,20,41.52
01/17/2021 ,21,39.8
01/17/2021 ,22,38.6
01/17/2021 ,23,33.69
01/17/2021 ,24,31.1
01/18/2021 ,1,30.07
01/18/2021 ,2,29.68
01/18/2021 ,3,29.08
01/18/2021 ,4,29.08
01/18/2021 ,5,30.22
01/18/2021 ,6,33.41
01/18/2021 ,7,40.72
01/18/2021 ,8,38.34
01/18/2021 ,9,31.01
01/18/2021 ,10,26.13
01/18/2021 ,11,20.36
01/18/2021 ,12,18.72
01/18/2021 ,13,16.94
01/18/2021 ,14,16.24
01/18/2021 ,15,21.4
01/18/2021 ,16,30.36
01/18/2021 ,17,38.85
01/18/2021 ,18,47.59
01/18/2021 ,19,43.27
01/18/2021 ,20,39.54
01/18/2021 ,21,38.17
01/18/2021 ,22,34.94
01/18/2021 ,23,33.77
01/18/2021 ,24,31.15
01/19/2021 ,1,30.21
01/19/2021 ,2,30.29
01/19/2021 ,3,28.71
01/19/2021 ,4,28.71
01/19/2021 ,5,30.24
01/19/2021 ,6,33.98
01/19/2021 ,7,39.33
01/19/2021 ,8,40
01/19/2021 ,9,32.19
01/19/2021 ,10,29
01/19/2021 ,11,23.86
01/19/2021 ,12,21.6
01/19/2021 ,13,20.79
01/19/2021 ,14,20.63
01/19/2021 ,15,22.63
01/19/2021 ,16,28.05
01/19/2021 ,17,37.84
01/19/2021 ,18,46.19
01/19/2021 ,19,42.65
01/19/2021 ,20,40
01/19/2021 ,21,38.95
01/19/2021 ,22,36.82
01/19/2021 ,23,34.47
01/19/2021 ,24,32.78
01/20/2021 ,1,30.04
01/20/2021 ,2,29.39
01/20/2021 ,3,27.99
01/20/2021 ,4,28.77
01/20/2021 ,5,29.2
01/20/2021 ,6,34.37
01/20/2021 ,7,43.32
01/20/2021 ,8,45.36
01/20/2021 ,9,34.14
01/20/2021 ,10,25.98
01/20/2021 ,11,23.41
01/20/2021 ,12,21.42
01/20/2021 ,13,19.33
01/20/2021 ,14,19.45
01/20/2021 ,15,23.07
01/20/2021 ,16,31.38
01/20/2021 ,17,40.75
01/20/2021 ,18,48.9
01/20/2021 ,19,44.67
01/20/2021 ,20,42.59
01/20/2021 ,21,41.83
01/20/2021 ,22,39.23
01/20/2021 ,23,34.72
01/20/2021 ,24,31.69
01/21/2021 ,1,31.8
01/21/2021 ,2,31.23
01/21/2021 ,3,29.2
01/21/2021 ,4,30.28
01/21/2021 ,5,30.31
01/21/2021 ,6,38.54
01/21/2021 ,7,43.3
01/21/2021 ,8,44.3
01/21/2021 ,9,32.49
01/21/2021 ,10,24.43
01/21/2021 ,11,22.74
01/21/2021 ,12,19.5
01/21/2021 ,13,15.43
01/21/2021 ,14,14.77
01/21/2021 ,15,18.07
01/21/2021 ,16,28.45
01/21/2021 ,17,39.28
01/21/2021 ,18,46.19
01/21/2021 ,19,44.65
01/21/2021 ,20,40.82
01/21/2021 ,21,39.09
01/21/2021 ,22,38.77
01/21/2021 ,23,33.45
01/21/2021 ,24,33.29
01/22/2021 ,1,30.19
01/22/2021 ,2,29.4
01/22/2021 ,3,28.74
01/22/2021 ,4,29.35
01/22/2021 ,5,29.34
01/22/2021 ,6,31.61
01/22/2021 ,7,40.46
01/22/2021 ,8,41.36
01/22/2021 ,9,34.4
01/22/2021 ,10,29.92
01/22/2021 ,11,27.9
01/22/2021 ,12,24.75
01/22/2021 ,13,22.21
01/22/2021 ,14,21.31
01/22/2021 ,15,24.36
01/22/2021 ,16,31.88
01/22/2021 ,17,39.09
01/22/2021 ,18,44.21
01/22/2021 ,19,43.77
01/22/2021 ,20,40.11
01/22/2021 ,21,38.91
01/22/2021 ,22,37.85
01/22/2021 ,23,33.13
01/22/2021 ,24,31.88
01/23/2021 ,1,31.03
01/23/2021 ,2,31.17
01/23/2021 ,3,29.64
01/23/2021 ,4,30.11
01/23/2021 ,5,30.16
01/23/2021 ,6,31.81
01/23/2021 ,7,39.4
01/23/2021 ,8,39.73
01/23/2021 ,9,31.45
01/23/2021 ,10,29.07
01/23/2021 ,11,27.08
01/23/2021 ,12,24.38
01/23/2021 ,13,21.72
01/23/2021 ,14,21.22
01/23/2021 ,15,23.57
01/23/2021 ,16,29.14
01/23/2021 ,17,38.09
01/23/2021 ,18,45.59
01/23/2021 ,19,43.67
01/23/2021 ,20,42.6
01/23/2021 ,21,39.46
01/23/2021 ,22,39.48
01/23/2021 ,23,36.17
01/23/2021 ,24,30.8
01/24/2021 ,1,31.64
01/24/2021 ,2,30.46
01/24/2021 ,3,30.59
01/24/2021 ,4,30.63
01/24/2021 ,5,32.14
01/24/2021 ,6,33.98
01/24/2021 ,7,38.9
01/24/2021 ,8,34.85
01/24/2021 ,9,27.39
01/24/2021 ,10,19.94
01/24/2021 ,11,16.44
01/24/2021 ,12,13.38
01/24/2021 ,13,7.33
01/24/2021 ,14,6.2
01/24/2021 ,15,13.5
01/24/2021 ,16,26.77
01/24/2021 ,17,40.21
01/24/2021 ,18,48.14
01/24/2021 ,19,47.27
01/24/2021 ,20,42.21
01/24/2021 ,21,39.02
01/24/2021 ,22,37.38
01/24/2021 ,23,32.71
01/24/2021 ,24,31.13
01/25/2021 ,1,28.91
01/25/2021 ,2,28.04
01/25/2021 ,3,27.11
01/25/2021 ,4,26.15
01/25/2021 ,5,27.38
01/25/2021 ,6,33.08
01/25/2021 ,7,41.37
01/25/2021 ,8,44.52
01/25/2021 ,9,35.49
01/25/2021 ,10,33.19
01/25/2021 ,11,28.86
01/25/2021 ,12,26.69
01/25/2021 ,13,24.2
01/25/2021 ,14,22
01/25/2021 ,15,25.89
01/25/2021 ,16,31.87
01/25/2021 ,17,41.12
01/25/2021 ,18,47.13
01/25/2021 ,19,50.03
01/25/2021 ,20,46.31
01/25/2021 ,21,42.46
01/25/2021 ,22,40.15
01/25/2021 ,23,36.79
01/25/2021 ,24,34.15
01/26/2021 ,1,33.3
01/26/2021 ,2,31.11
01/26/2021 ,3,31.03
01/26/2021 ,4,30.99
01/26/2021 ,5,31.6
01/26/2021 ,6,40.48
01/26/2021 ,7,51.88
01/26/2021 ,8,52.32
01/26/2021 ,9,34.84
01/26/2021 ,10,25.28
01/26/2021 ,11,23.86
01/26/2021 ,12,20.43
01/26/2021 ,13,19.06
01/26/2021 ,14,18.75
01/26/2021 ,15,22.16
01/26/2021 ,16,27.61
01/26/2021 ,17,41.37
01/26/2021 ,18,53.66
01/26/2021 ,19,54.06
01/26/2021 ,20,49.34
01/26/2021 ,21,44.35
01/26/2021 ,22,40.93
01/26/2021 ,23,36.54
01/26/2021 ,24,32.42
01/27/2021 ,1,30.29
01/27/2021 ,2,30.19
01/27/2021 ,3,29.83
01/27/2021 ,4,29.92
01/27/2021 ,5,32.49
01/27/2021 ,6,38.16
01/27/2021 ,7,49.54
01/27/2021 ,8,51.81
01/27/2021 ,9,45.41
01/27/2021 ,10,38.74
01/27/2021 ,11,33.69
01/27/2021 ,12,31.21
01/27/2021 ,13,30.64
01/27/2021 ,14,28.92
01/27/2021 ,15,29.77
01/27/2021 ,16,36.05
01/27/2021 ,17,47.1
01/27/2021 ,18,53.06
01/27/2021 ,19,55.19
01/27/2021 ,20,50.33
01/27/2021 ,21,46.9
01/27/2021 ,22,42.81
01/27/2021 ,23,36.3
01/27/2021 ,24,34.57
01/28/2021 ,1,31.05
01/28/2021 ,2,30.16
01/28/2021 ,3,29.74
01/28/2021 ,4,29.71
01/28/2021 ,5,31.73
01/28/2021 ,6,36.31
01/28/2021 ,7,43.83
01/28/2021 ,8,52.85
01/28/2021 ,9,38.39
01/28/2021 ,10,33.29
01/28/2021 ,11,31.37
01/28/2021 ,12,30.71
01/28/2021 ,13,29.86
01/28/2021 ,14,30.28
01/28/2021 ,15,30.41
01/28/2021 ,16,34.28
01/28/2021 ,17,43.79
01/28/2021 ,18,51.13
01/28/2021 ,19,55.11
01/28/2021 ,20,49.31
01/28/2021 ,21,44.35
01/28/2021 ,22,40.41
01/28/2021 ,23,34.93
01/28/2021 ,24,34.91
01/29/2021 ,1,31.04
01/29/2021 ,2,30.52
01/29/2021 ,3,29.73
01/29/2021 ,4,29.17
01/29/2021 ,5,30.29
01/29/2021 ,6,33
01/29/2021 ,7,42.09
01/29/2021 ,8,48.42
01/29/2021 ,9,39.27
01/29/2021 ,10,33.79
01/29/2021 ,11,30.68
01/29/2021 ,12,28.18
01/29/2021 ,13,26.06
01/29/2021 ,14,23.73
01/29/2021 ,15,25.54
01/29/2021 ,16,27.7
01/29/2021 ,17,35.28
01/29/2021 ,18,43.29
01/29/2021 ,19,46.07
01/29/2021 ,20,41.16
01/29/2021 ,21,39.08
01/29/2021 ,22,36.9
01/29/2021 ,23,33.56
01/29/2021 ,24,30.96
01/30/2021 ,1,32.39
01/30/2021 ,2,33.2
01/30/2021 ,3,32.21
01/30/2021 ,4,31.26
01/30/2021 ,5,32.1
01/30/2021 ,6,35.1
01/30/2021 ,7,40
01/30/2021 ,8,38
01/30/2021 ,9,29.57
01/30/2021 ,10,22.05
01/30/2021 ,11,17.78
01/30/2021 ,12,12.46
01/30/2021 ,13,8.2
01/30/2021 ,14,6.32
01/30/2021 ,15,10.65
01/30/2021 ,16,23.75
01/30/2021 ,17,35.28
01/30/2021 ,18,47.91
01/30/2021 ,19,49.08
01/30/2021 ,20,43.97
01/30/2021 ,21,40.31
01/30/2021 ,22,38.36
01/30/2021 ,23,34.22
01/30/2021 ,24,32.09
01/31/2021 ,1,32.76
01/31/2021 ,2,31.75
01/31/2021 ,3,33.16
01/31/2021 ,4,33.38
01/31/2021 ,5,33.38
01/31/2021 ,6,34.94
01/31/2021 ,7,40.12
01/31/2021 ,8,36.48
01/31/2021 ,9,25.99
01/31/2021 ,10,20.97
01/31/2021 ,11,18.63
01/31/2021 ,12,18.19
01/31/2021 ,13,17.4
01/31/2021 ,14,17.34
01/31/2021 ,15,23.74
01/31/2021 ,16,30.71
01/31/2021 ,17,39.46
01/31/2021 ,18,49.03
01/31/2021 ,19,52.44
01/31/2021 ,20,45.76
01/31/2021 ,21,40.11
01/31/2021 ,22,36.64
01/31/2021 ,23,33.13
01/31/2021 ,24,32.14
02/01/2021 ,1,31.99
02/01/2021 ,2,30.98
02/01/2021 ,3,30.58
02/01/2021 ,4,30.82
02/01/2021 ,5,31.57
02/01/2021 ,6,35.78
02/01/2021 ,7,44.8
02/01/2021 ,8,47.36
02/01/2021 ,9,39.7
02/01/2021 ,10,33.78
02/01/2021 ,11,31.02
02/01/2021 ,12,28.84
02/01/2021 ,13,27
02/01/2021 ,14,26.46
02/01/2021 ,15,26.8
02/01/2021 ,16,30.84
02/01/2021 ,17,40.12
02/01/2021 ,18,53.82
02/01/2021 ,19,55.93
02/01/2021 ,20,48.58
02/01/2021 ,21,44.81
02/01/2021 ,22,39.12
02/01/2021 ,23,34.2
02/01/2021 ,24,32.64
02/02/2021 ,1,31.13
02/02/2021 ,2,31.13
02/02/2021 ,3,30.31
02/02/2021 ,4,29.73
02/02/2021 ,5,31.14
02/02/2021 ,6,33.58
02/02/2021 ,7,44.99
02/02/2021 ,8,42.68
02/02/2021 ,9,33.76
02/02/2021 ,10,28.36
02/02/2021 ,11,25.46
02/02/2021 ,12,24.71
02/02/2021 ,13,22.56
02/02/2021 ,14,21.98
02/02/2021 ,15,22.4
02/02/2021 ,16,28.74
02/02/2021 ,17,38.3
02/02/2021 ,18,47.09
02/02/2021 ,19,50.19
02/02/2021 ,20,43.2
02/02/2021 ,21,40.28
02/02/2021 ,22,35.51
02/02/2021 ,23,34.24
02/02/2021 ,24,31.23
02/03/2021 ,1,30.25
02/03/2021 ,2,30.09
02/03/2021 ,3,28.28
02/03/2021 ,4,29.03
02/03/2021 ,5,30.46
02/03/2021 ,6,34.99
02/03/2021 ,7,47.77
02/03/2021 ,8,42.55
02/03/2021 ,9,33.85
02/03/2021 ,10,24.78
02/03/2021 ,11,25.39
02/03/2021 ,12,21.73
02/03/2021 ,13,16.65
02/03/2021 ,14,18.81
02/03/2021 ,15,16.49
02/03/2021 ,16,27.54
02/03/2021 ,17,35.21
02/03/2021 ,18,47.56
02/03/2021 ,19,51.71
02/03/2021 ,20,43.79
02/03/2021 ,21,44.78
02/03/2021 ,22,41.31
02/03/2021 ,23,36.34
02/03/2021 ,24,32.08
02/04/2021 ,1,29.27
02/04/2021 ,2,30.66
02/04/2021 ,3,30.49
02/04/2021 ,4,29.89
02/04/2021 ,5,31.49
02/04/2021 ,6,34.95
02/04/2021 ,7,46.67
02/04/2021 ,8,43.76
02/04/2021 ,9,31.73
02/04/2021 ,10,27
02/04/2021 ,11,21.89
02/04/2021 ,12,19.29
02/04/2021 ,13,16.5
02/04/2021 ,14,15.16
02/04/2021 ,15,15.93
02/04/2021 ,16,24
02/04/2021 ,17,35.35
02/04/2021 ,18,49.64
02/04/2021 ,19,55.15
02/04/2021 ,20,46.3
02/04/2021 ,21,43.14
02/04/2021 ,22,40.04
02/04/2021 ,23,35.32
02/04/2021 ,24,32.68
02/05/2021 ,1,31.94
02/05/2021 ,2,31.02
02/05/2021 ,3,30.48
02/05/2021 ,4,30.63
02/05/2021 ,5,31.72
02/05/2021 ,6,37.08
02/05/2021 ,7,47.78
02/05/2021 ,8,41.71
02/05/2021 ,9,31.36
02/05/2021 ,10,24
02/05/2021 ,11,18.73
02/05/2021 ,12,15.74
02/05/2021 ,13,13.59
02/05/2021 ,14,11.68
02/05/2021 ,15,13.1
02/05/2021 ,16,21.32
02/05/2021 ,17,32.44
02/05/2021 ,18,45.38
02/05/2021 ,19,45.34
02/05/2021 ,20,41.23
02/05/2021 ,21,39.67
02/05/2021 ,22,38.12
02/05/2021 ,23,36.21
02/05/2021 ,24,34.05
02/06/2021 ,1,34.24
02/06/2021 ,2,33.92
02/06/2021 ,3,34.14
02/06/2021 ,4,32.49
02/06/2021 ,5,34.83
02/06/2021 ,6,39.55
02/06/2021 ,7,46.31
02/06/2021 ,8,36.83
02/06/2021 ,9,25.38
02/06/2021 ,10,15.55
02/06/2021 ,11,12.83
02/06/2021 ,12,9.69
02/06/2021 ,13,6.1
02/06/2021 ,14,5.38
02/06/2021 ,15,7.63
02/06/2021 ,16,20.91
02/06/2021 ,17,35.07
02/06/2021 ,18,50.41
